OrderID,OrderDate,StoreCity,SalesChannel,CustomerID,CustomerName,Gender,ProductID,Category,SubBrand,SKU,Quantity,UnitPrice,Discount,TotalSales,CostPrice,GrossProfit,WarrantyMonths,ReturnFlag,PaymentMode
GLM109663,09-10-2021,Chennai,Online,CUST260,Saanvi Sankar,M,WCH118,Women,Glimmer Classic,SKU-5934,2,89499.33,0.15,152148.86,65362.29,21424.28,24,No,NetBanking
GLM109664,25-03-2020,Kolkata,Online,CUST998,Elakshi Varghese,F,WCH185,Men,Glimmer Luxe,SKU-4325,3,99627.89,0.23,230140.43,73027.06,11059.25,6,No,Cash
GLM109665,29-05-2022,Ahmedabad,Online,CUST2657,Yuvaan Gera,F,WCH67,Women,Glimmer Sport,SKU-4204,3,118883.18,0.17,296019.12,73489.8,75549.72,12,Yes,UPI
GLM109666,20-08-2021,Bengaluru,Store,CUST1346,Amira Raja,M,WCH130,Kids,Glimmer Classic,SKU-1288,1,104184.34,0.07,96891.44,63964.69,32926.75,24,Yes,Debit Card
GLM109667,18-08-2018,Mumbai,Online,CUST641,Krish Kapoor,M,WCH63,Smart,Glimmer Classic,SKU-1035,3,44090.04,0.17,109784.2,29402.8,21575.8,12,Yes,Cash
GLM109668,13-03-2024,Chennai,Store,CUST2765,Saksham Sankaran,M,WCH157,Luxury,Glimmer Luxe,SKU-6847,3,35637.72,0.17,88737.92,21913.75,22996.67,12,Yes,Debit Card
GLM109669,16-02-2024,Pune,Online,CUST1160,Jivika Borde,M,WCH141,Luxury,Glimmer Classic,SKU-8758,3,97935.46,0.08,270301.87,63541.32,79677.91,12,No,Cash
GLM109670,04-12-2021,Delhi,Store,CUST926,Ehsaan Kapur,M,WCH11,Luxury,Glimmer Luxe,SKU-6688,2,29602.97,0.24,44996.51,17804.27,9387.97,6,Yes,UPI
GLM109671,07-04-2024,Bengaluru,Store,CUST922,Shalv Cheema,F,WCH91,Kids,Glimmer Classic,SKU-2702,2,13187.37,0.22,20572.3,8325.87,3920.56,6,No,Credit Card
GLM109672,30-03-2020,Hyderabad,Store,CUST1579,Vedika Dada,F,WCH84,Men,Glimmer Smart,SKU-4186,2,127084.09,0.07,236376.41,80589,75198.41,12,Yes,Debit Card
GLM109673,15-01-2022,Mumbai,Store,CUST854,Taran Lad,F,WCH83,Luxury,Glimmer Smart,SKU-5903,3,19337.4,0,58012.2,13759.09,16734.93,12,Yes,UPI
GLM109674,26-03-2019,Delhi,Store,CUST731,Misha Srinivas,F,WCH118,Luxury,Glimmer Classic,SKU-9135,3,19690.69,0.12,51983.42,11891.49,16308.95,24,No,NetBanking
GLM109675,31-12-2018,Hyderabad,Store,CUST1355,Damini Devi,F,WCH162,Women,Glimmer Classic,SKU-9857,2,6306.31,0.22,9837.84,4379.28,1079.28,24,Yes,Credit Card
GLM109676,29-05-2024,Hyderabad,Online,CUST2548,Neysa Maharaj,F,WCH35,Luxury,Glimmer Luxe,SKU-3164,2,41725.28,0.06,78443.53,30716.59,17010.35,24,Yes,NetBanking
GLM109677,05-04-2021,Delhi,Store,CUST908,Mahika Kurian,M,WCH133,Luxury,Glimmer Luxe,SKU-7424,2,109045.47,0.11,194100.94,76299.42,41502.1,12,No,Credit Card
GLM109678,06-10-2023,Hyderabad,Store,CUST389,Indrajit Goswami,F,WCH99,Smart,Glimmer Classic,SKU-9068,2,61072.87,0.13,106266.79,42908.94,20448.91,12,No,UPI
GLM109679,02-05-2022,Ahmedabad,Store,CUST2206,Kimaya Magar,M,WCH110,Kids,Glimmer Smart,SKU-2864,2,51639.65,0.17,85721.82,35903.92,13913.98,6,Yes,NetBanking
GLM109680,16-06-2022,Kolkata,Store,CUST2165,Anya Barad,F,WCH103,Kids,Glimmer Sport,SKU-4286,1,81597.44,0.09,74253.67,59558.5,14695.17,6,No,Credit Card
GLM109681,30-04-2021,Mumbai,Online,CUST673,Shayak Agate,M,WCH100,Luxury,Glimmer Smart,SKU-8325,3,10170.94,0.22,23800,6667.63,3797.11,12,Yes,NetBanking
GLM109682,07-10-2019,Chennai,Store,CUST2470,Divit Butala,M,WCH100,Men,Glimmer Smart,SKU-1147,1,23653.29,0.2,18922.63,15423.13,3499.5,6,Yes,UPI
GLM109683,12-10-2024,Ahmedabad,Online,CUST2937,Zaina Ram,F,WCH175,Women,Glimmer Classic,SKU-6941,2,43709.38,0.07,81299.45,28155.67,24988.11,12,Yes,Credit Card
GLM109684,26-11-2018,Kolkata,Store,CUST1675,Onkar Aggarwal,F,WCH48,Smart,Glimmer Smart,SKU-8505,1,3797.11,0.15,3227.54,2380.08,847.46,12,No,Credit Card
GLM109685,12-08-2020,Hyderabad,Store,CUST1310,Divij Edwin,M,WCH38,Men,Glimmer Classic,SKU-1163,2,75865.97,0.24,115316.27,49140.37,17035.53,12,Yes,NetBanking
GLM109686,03-06-2022,Mumbai,Store,CUST2572,Aniruddh Rajan,M,WCH67,Kids,Glimmer Classic,SKU-8163,2,100290.12,0.2,160464.19,63505.67,33452.85,12,No,Debit Card
GLM109687,03-08-2018,Bengaluru,Online,CUST488,Neysa Sachdeva,F,WCH70,Kids,Glimmer Sport,SKU-8463,1,118168.39,0.05,112259.97,88306.26,23953.71,6,Yes,Cash
GLM109688,23-11-2018,Kolkata,Online,CUST2005,Shaan Kibe,M,WCH188,Luxury,Glimmer Sport,SKU-3624,2,54058.34,0.16,90818.01,34657.21,21503.59,24,Yes,UPI
GLM109689,01-02-2018,Delhi,Store,CUST469,Drishya Das,M,WCH26,Luxury,Glimmer Smart,SKU-4116,2,91113.42,0.15,154892.81,65574.52,23743.77,24,Yes,Credit Card
GLM109690,07-02-2021,Kolkata,Store,CUST82,Umang Varghese,M,WCH187,Kids,Glimmer Luxe,SKU-3296,1,38271.4,0.01,37888.69,28053.49,9835.2,24,No,NetBanking
GLM109691,23-11-2024,Chennai,Online,CUST2298,Mohanlal Sahota,F,WCH98,Smart,Glimmer Smart,SKU-4953,3,30328.14,0.16,76426.91,18591.46,20652.53,12,No,Cash
GLM109692,29-05-2022,Kolkata,Online,CUST2174,Sana Chandra,F,WCH77,Women,Glimmer Classic,SKU-6593,1,148144.49,0.16,124441.37,102883.9,21557.47,24,No,Cash
GLM109693,03-04-2020,Bengaluru,Online,CUST2239,Chirag Vora,F,WCH135,Smart,Glimmer Classic,SKU-6754,1,81157.05,0.14,69795.06,51859.69,17935.37,6,No,Cash
GLM109694,20-09-2024,Kolkata,Online,CUST695,Ela Sachdev,M,WCH97,Kids,Glimmer Luxe,SKU-2676,2,82330.4,0.03,159720.98,54383.95,50953.08,6,No,Cash
GLM109695,28-02-2021,Chennai,Store,CUST904,Yuvaan Dugar,F,WCH123,Men,Glimmer Luxe,SKU-7033,2,52269.66,0.08,96176.17,37109.35,21957.47,24,No,UPI
GLM109696,26-11-2019,Kolkata,Store,CUST1133,Keya Bose,F,WCH24,Luxury,Glimmer Luxe,SKU-6473,3,85082.23,0.17,211854.75,51119.14,58497.33,6,No,UPI
GLM109697,17-12-2020,Kolkata,Store,CUST166,Krish Kumar,F,WCH196,Women,Glimmer Classic,SKU-2748,2,21396.61,0.16,35946.3,14250.45,7445.4,12,Yes,Debit Card
GLM109698,02-03-2018,Delhi,Online,CUST2516,Veer Rao,M,WCH62,Women,Glimmer Luxe,SKU-5776,2,49302.75,0.2,78884.4,29696.83,19490.74,24,No,Debit Card
GLM109699,16-02-2020,Kolkata,Store,CUST537,Samarth Hayre,M,WCH32,Men,Glimmer Luxe,SKU-2836,1,61771.89,0.01,61154.17,43897.34,17256.83,24,Yes,Credit Card
GLM109700,10-03-2021,Ahmedabad,Online,CUST519,Sumer Chana,F,WCH21,Kids,Glimmer Sport,SKU-5008,3,95077.06,0.18,233889.57,62622.36,46022.49,24,No,Debit Card
GLM109701,11-04-2018,Delhi,Store,CUST2820,Adira Mangat,M,WCH200,Smart,Glimmer Luxe,SKU-2334,2,11698.24,0.24,17781.32,8098.69,1583.94,12,No,UPI
GLM109702,08-01-2021,Bengaluru,Store,CUST1605,Abram Iyer,F,WCH17,Women,Glimmer Classic,SKU-2389,3,61898.5,0.13,161555.08,43742.43,30327.79,24,No,Debit Card
GLM109703,28-04-2020,Pune,Store,CUST2230,Eshani Kale,M,WCH102,Men,Glimmer Classic,SKU-2566,2,59898,0.14,103024.56,43942.59,15139.38,6,No,NetBanking
GLM109704,06-10-2019,Pune,Online,CUST799,Amira Yogi,M,WCH128,Luxury,Glimmer Sport,SKU-2535,2,115133.21,0,230266.42,79399.89,71466.64,24,Yes,UPI
GLM109705,23-11-2021,Kolkata,Online,CUST178,Farhan Baral,F,WCH27,Smart,Glimmer Smart,SKU-7274,3,110036.65,0.23,254184.66,77198.18,22590.12,6,No,Cash
GLM109706,27-10-2019,Pune,Online,CUST2728,Piya Roy,F,WCH129,Men,Glimmer Classic,SKU-3818,3,74166.16,0.04,213598.54,54374.4,50475.34,12,No,Debit Card
GLM109707,26-08-2018,Hyderabad,Online,CUST2405,Vritika Hayre,M,WCH124,Luxury,Glimmer Luxe,SKU-9245,3,134544.72,0.18,330980.01,85564.77,74285.7,12,No,NetBanking
GLM109708,15-10-2019,Hyderabad,Store,CUST567,Jayan Kalla,F,WCH194,Luxury,Glimmer Classic,SKU-6653,2,52059.12,0.13,90582.87,33120.38,24342.11,24,Yes,Debit Card
GLM109709,16-01-2022,Mumbai,Online,CUST1721,Arhaan Gokhale,F,WCH179,Men,Glimmer Smart,SKU-3058,3,95379.43,0.11,254663.08,64780.84,60320.56,6,No,NetBanking
GLM109710,18-01-2018,Hyderabad,Store,CUST2406,Hrishita Kuruvilla,M,WCH75,Kids,Glimmer Classic,SKU-1757,2,110902.88,0.2,177444.61,73037.76,31369.09,6,Yes,UPI
GLM109711,28-11-2018,Bengaluru,Online,CUST2934,Sana Kanda,M,WCH79,Women,Glimmer Luxe,SKU-7841,3,121168.06,0.12,319883.68,86503.11,60374.35,24,No,Cash
GLM109712,29-07-2018,Kolkata,Store,CUST1550,Indrans Warrior,M,WCH31,Women,Glimmer Classic,SKU-8931,3,126778.38,0.06,357515.03,87504.39,95001.86,6,No,Credit Card
GLM109713,30-09-2022,Mumbai,Online,CUST2747,Priyansh Loke,M,WCH200,Luxury,Glimmer Classic,SKU-9541,3,19596.56,0.13,51147.02,14336.75,8136.77,24,No,NetBanking
GLM109714,11-06-2020,Bengaluru,Online,CUST1289,Farhan Balan,M,WCH86,Smart,Glimmer Smart,SKU-3455,1,74806.58,0.1,67325.92,50908.57,16417.35,12,No,Debit Card
GLM109715,01-07-2021,Bengaluru,Store,CUST1553,Sahil Varkey,F,WCH165,Luxury,Glimmer Smart,SKU-3126,1,75177.21,0.07,69914.81,48607.69,21307.12,12,Yes,UPI
GLM109716,02-05-2022,Kolkata,Online,CUST2295,Keya Rege,M,WCH60,Smart,Glimmer Sport,SKU-6081,1,44424.44,0.06,41758.97,28431.74,13327.23,6,No,Credit Card
GLM109717,14-02-2020,Chennai,Store,CUST2572,Nishith Talwar,M,WCH84,Luxury,Glimmer Smart,SKU-5450,3,57501.42,0.24,131103.24,35973.24,23183.52,12,No,NetBanking
GLM109718,01-07-2020,Mumbai,Store,CUST1711,Mehul Varty,F,WCH110,Men,Glimmer Smart,SKU-4684,3,7895.09,0.17,19658.77,4847.02,5117.71,12,Yes,NetBanking
GLM109719,16-05-2023,Chennai,Online,CUST2960,Neelofar Ranganathan,F,WCH58,Women,Glimmer Classic,SKU-3457,3,61910.74,0.14,159729.71,43137.88,30316.07,6,No,UPI
GLM109720,01-06-2021,Mumbai,Online,CUST2872,Yasmin Kashyap,F,WCH76,Men,Glimmer Sport,SKU-3395,3,31125.01,0.2,74700.02,21155.97,11232.11,24,No,Cash
GLM109721,16-01-2019,Delhi,Online,CUST430,Akarsh Sundaram,F,WCH134,Women,Glimmer Smart,SKU-1214,2,83565.33,0.21,132033.22,52353.79,27325.64,6,No,Cash
GLM109722,18-09-2019,Mumbai,Online,CUST1549,Raunak Korpal,F,WCH37,Luxury,Glimmer Luxe,SKU-6734,2,37846.65,0.14,65096.24,24112.68,16870.88,24,No,Credit Card
GLM109723,24-10-2022,Chennai,Online,CUST2221,Saira Kibe,M,WCH166,Kids,Glimmer Luxe,SKU-8393,2,94938.18,0.2,151901.09,71033.54,9834.01,12,No,NetBanking
GLM109724,26-08-2024,Bengaluru,Store,CUST2370,Faiyaz Chaudhuri,M,WCH70,Men,Glimmer Luxe,SKU-5640,1,4480.92,0.04,4301.68,2744.71,1556.97,6,No,NetBanking
GLM109725,13-06-2023,Mumbai,Online,CUST2920,Badal Sampath,M,WCH187,Kids,Glimmer Sport,SKU-9845,3,62318.41,0.1,168259.71,41915.75,42512.46,24,No,Cash
GLM109726,11-03-2019,Mumbai,Store,CUST1280,Divyansh Sem,M,WCH190,Smart,Glimmer Smart,SKU-1484,3,61753.23,0.18,151912.95,44296.1,19024.65,12,Yes,Cash
GLM109727,09-09-2024,Pune,Online,CUST760,Zara Kashyap,F,WCH194,Women,Glimmer Classic,SKU-4756,2,145024.25,0.17,240740.25,104558.39,31623.47,24,No,Debit Card
GLM109728,19-01-2019,Delhi,Online,CUST1485,Misha Konda,M,WCH105,Smart,Glimmer Sport,SKU-4921,2,100995.17,0.15,171691.79,64017.18,43657.43,24,No,Credit Card
GLM109729,11-02-2024,Bengaluru,Online,CUST811,Shamik Varghese,M,WCH164,Smart,Glimmer Luxe,SKU-1025,2,14716.21,0.25,22074.31,9848.68,2376.95,6,Yes,UPI
GLM109730,18-09-2018,Pune,Online,CUST476,Nitya Basu,F,WCH111,Men,Glimmer Classic,SKU-1989,3,41279.89,0.17,102786.93,28789.57,16418.22,6,No,Credit Card
GLM109731,16-12-2024,Pune,Online,CUST2640,Jiya Dar,M,WCH157,Men,Glimmer Smart,SKU-4372,2,38935.02,0.09,70861.74,23615.05,23631.64,6,No,Debit Card
GLM109732,17-04-2019,Mumbai,Store,CUST2866,Vardaniya Bal,M,WCH58,Men,Glimmer Sport,SKU-3518,1,47339.1,0.06,44498.75,30282.79,14215.96,6,No,Credit Card
GLM109733,10-02-2023,Bengaluru,Store,CUST1135,Heer Kalla,M,WCH80,Men,Glimmer Sport,SKU-9288,3,122353.81,0.01,363390.82,74478.27,139956.01,24,Yes,Cash
GLM109734,14-12-2020,Hyderabad,Online,CUST2966,Saksham Sarin,M,WCH12,Luxury,Glimmer Smart,SKU-9591,3,113328.97,0.17,282189.14,79795.75,42801.89,24,No,Debit Card
GLM109735,01-01-2024,Chennai,Store,CUST1855,Alisha Chaudhuri,F,WCH96,Luxury,Glimmer Smart,SKU-1550,2,4611.33,0.12,8115.94,3136.67,1842.6,12,No,Cash
GLM109736,16-03-2018,Pune,Store,CUST274,Aarav Chadha,F,WCH79,Smart,Glimmer Luxe,SKU-8795,1,72310.56,0.12,63633.29,49347.46,14285.83,24,No,Credit Card
GLM109737,12-08-2022,Hyderabad,Online,CUST1530,Nehmat Dutt,M,WCH104,Smart,Glimmer Luxe,SKU-4409,2,23638.06,0.14,40657.46,15488.74,9679.98,24,No,UPI
GLM109738,14-09-2022,Pune,Online,CUST2904,Indrans Tak,M,WCH63,Men,Glimmer Classic,SKU-3067,2,71840.62,0.2,114944.99,49459.75,16025.49,6,No,Credit Card
GLM109739,10-02-2020,Mumbai,Online,CUST2712,Tarini Varghese,F,WCH23,Women,Glimmer Classic,SKU-3315,1,68717.25,0.08,63219.87,42290.01,20929.86,24,No,Debit Card
GLM109740,29-02-2020,Hyderabad,Online,CUST1687,Tara Kibe,F,WCH95,Smart,Glimmer Luxe,SKU-2600,3,53838.55,0.24,122751.89,36654.15,12789.44,6,No,NetBanking
GLM109741,22-10-2024,Chennai,Store,CUST1049,Samarth Sarkar,M,WCH180,Men,Glimmer Classic,SKU-6514,2,76350.72,0.14,131323.24,50036.54,31250.16,24,Yes,UPI
GLM109742,15-02-2021,Pune,Online,CUST76,Kaira Kant,M,WCH102,Men,Glimmer Smart,SKU-7044,3,87742.26,0.18,215845.96,53506.68,55325.92,12,No,Cash
GLM109743,19-01-2020,Kolkata,Store,CUST1699,Lavanya Soman,M,WCH24,Women,Glimmer Classic,SKU-8352,2,59704.79,0.18,97915.86,42598.44,12718.98,12,Yes,NetBanking
GLM109744,07-03-2018,Delhi,Store,CUST2351,Emir Sengupta,M,WCH186,Women,Glimmer Smart,SKU-1116,1,143564.41,0.01,142128.77,90659.71,51469.06,6,No,Credit Card
GLM109745,20-11-2020,Ahmedabad,Store,CUST999,Madhup Rajagopalan,F,WCH67,Smart,Glimmer Luxe,SKU-1280,1,144839.17,0.11,128906.86,108429.61,20477.25,6,No,Cash
GLM109746,13-08-2022,Kolkata,Store,CUST2317,Yuvaan Kant,M,WCH145,Kids,Glimmer Luxe,SKU-1298,1,67427.22,0.01,66752.95,46244.36,20508.59,12,Yes,Credit Card
GLM109747,21-07-2022,Mumbai,Online,CUST1491,Anika Khalsa,M,WCH74,Smart,Glimmer Luxe,SKU-4288,1,21323.52,0.09,19404.4,12851.47,6552.93,6,Yes,NetBanking
GLM109748,01-02-2024,Pune,Online,CUST1512,Samiha Zacharia,M,WCH6,Women,Glimmer Classic,SKU-6077,3,82898.66,0.24,189008.94,57778.35,15673.89,12,Yes,Credit Card
GLM109749,19-08-2021,Kolkata,Store,CUST1968,Ranbir Master,F,WCH181,Smart,Glimmer Smart,SKU-7485,2,117868.19,0.11,209805.38,76210.42,57384.54,24,Yes,Credit Card
GLM109750,09-11-2023,Mumbai,Store,CUST1140,Aarush Bhat,M,WCH84,Luxury,Glimmer Classic,SKU-1789,3,50473.08,0.25,113564.43,31397.94,19370.61,6,No,Debit Card
GLM109751,26-11-2021,Bengaluru,Store,CUST1913,Tejas Sood,F,WCH3,Luxury,Glimmer Smart,SKU-2875,1,30623.42,0.1,27561.08,20920.6,6640.48,24,Yes,Credit Card
GLM109752,28-01-2022,Ahmedabad,Online,CUST2431,Ela Jhaveri,M,WCH179,Men,Glimmer Sport,SKU-4845,3,3454.77,0.14,8913.31,2531.46,1318.93,6,No,Credit Card
GLM109753,05-01-2019,Pune,Store,CUST894,Yashvi Malhotra,F,WCH66,Smart,Glimmer Luxe,SKU-1965,2,106106.66,0.11,188869.85,67259.33,54351.19,12,No,NetBanking
GLM109754,30-03-2023,Hyderabad,Online,CUST2740,Kanav Doshi,M,WCH100,Smart,Glimmer Classic,SKU-9777,1,107120.77,0.01,106049.56,75830.51,30219.05,12,No,Cash
GLM109755,20-03-2020,Hyderabad,Online,CUST1036,Rohan Sandal,F,WCH162,Kids,Glimmer Classic,SKU-7584,3,48943.65,0.12,129211.24,34052.66,27053.26,24,Yes,NetBanking
GLM109756,25-03-2018,Pune,Online,CUST1411,Eshani Thakur,F,WCH110,Women,Glimmer Classic,SKU-5070,2,58127.05,0.05,110441.4,40609.17,29223.06,12,No,Debit Card
GLM109757,01-04-2021,Ahmedabad,Online,CUST1472,Riya Bajaj,F,WCH95,Smart,Glimmer Classic,SKU-9193,2,138750.48,0.19,224775.78,98710.15,27355.48,24,Yes,UPI
GLM109758,13-08-2021,Pune,Store,CUST461,Reyansh Anand,M,WCH8,Men,Glimmer Classic,SKU-1590,3,138162.56,0.1,373038.91,88341.57,108014.2,12,Yes,Credit Card
GLM109759,26-07-2019,Delhi,Store,CUST836,Arnav Saini,M,WCH96,Men,Glimmer Sport,SKU-9675,2,118785.36,0.08,218565.06,75545.53,67474,12,No,Credit Card
GLM109760,01-01-2018,Bengaluru,Online,CUST2917,Hazel Sankar,F,WCH138,Women,Glimmer Sport,SKU-6957,3,93647.35,0.04,269704.37,62290.31,82833.44,12,No,NetBanking
GLM109761,18-10-2018,Mumbai,Store,CUST633,Zain Mammen,M,WCH129,Luxury,Glimmer Sport,SKU-7939,2,59297.41,0.22,92503.96,38696.59,15110.78,6,No,Cash
GLM109762,30-08-2024,Hyderabad,Store,CUST1763,Aarush Bhagat,M,WCH153,Women,Glimmer Smart,SKU-4421,1,46472.14,0.16,39036.6,30685.69,8350.91,24,No,Credit Card
GLM109763,16-09-2019,Mumbai,Store,CUST2682,Kavya Sethi,M,WCH106,Luxury,Glimmer Classic,SKU-9055,2,17230.34,0.22,26879.33,12212.94,2453.45,24,No,Debit Card
GLM109764,02-06-2021,Ahmedabad,Store,CUST2560,Tiya Chada,F,WCH169,Luxury,Glimmer Sport,SKU-9259,1,22789.16,0.18,18687.11,16732.25,1954.86,12,No,NetBanking
GLM109765,24-05-2019,Bengaluru,Online,CUST915,Mehul Bumb,M,WCH88,Smart,Glimmer Luxe,SKU-3803,2,49825.48,0.03,96661.43,34137.36,28386.71,6,No,UPI
GLM109766,18-05-2018,Ahmedabad,Online,CUST1557,Indrans Bhavsar,F,WCH58,Women,Glimmer Classic,SKU-8273,3,59445.17,0.06,167635.38,44231.88,34939.74,6,No,Credit Card
GLM109767,28-07-2020,Delhi,Online,CUST1134,Dharmajan Gulati,M,WCH104,Women,Glimmer Classic,SKU-4102,3,119426.13,0.13,311702.2,88056.15,47533.75,6,No,Credit Card
GLM109768,20-10-2022,Mumbai,Store,CUST2869,Nitya Lata,F,WCH147,Luxury,Glimmer Luxe,SKU-5573,2,76713.48,0.03,148824.15,50949.64,46924.87,12,Yes,UPI
GLM109769,01-04-2023,Ahmedabad,Online,CUST2409,Mohanlal Bobal,F,WCH84,Men,Glimmer Luxe,SKU-1533,1,121143.4,0.24,92068.98,78803.85,13265.13,6,No,UPI
GLM109770,29-09-2019,Bengaluru,Online,CUST867,Amira Hora,M,WCH68,Luxury,Glimmer Luxe,SKU-4886,3,64073.56,0.08,176843.03,41129.81,53453.6,6,No,UPI
GLM109771,19-04-2023,Bengaluru,Online,CUST2039,Shalv Dayal,F,WCH14,Smart,Glimmer Smart,SKU-5168,2,37466.43,0.1,67439.57,24906.85,17625.87,24,No,Debit Card
GLM109772,02-10-2023,Kolkata,Store,CUST1314,Lakshit Dhar,F,WCH82,Smart,Glimmer Classic,SKU-5557,2,53288.4,0.24,80998.37,33937.39,13123.59,12,Yes,Credit Card
GLM109773,25-02-2018,Hyderabad,Online,CUST1977,Samiha Bhardwaj,F,WCH135,Luxury,Glimmer Luxe,SKU-6255,1,98840.55,0.16,83026.06,64018.52,19007.54,6,Yes,Credit Card
GLM109774,07-11-2021,Bengaluru,Online,CUST1578,Yuvaan Mann,F,WCH41,Women,Glimmer Smart,SKU-4425,2,76304.14,0.15,129717.04,57078.6,15559.84,12,No,Debit Card
GLM109775,25-07-2024,Delhi,Online,CUST2151,Shanaya Sangha,F,WCH185,Men,Glimmer Smart,SKU-2176,2,37195.65,0.2,59513.04,23085.84,13341.36,6,No,UPI
GLM109776,04-06-2019,Hyderabad,Online,CUST2092,Jayesh Mani,F,WCH81,Luxury,Glimmer Classic,SKU-1818,1,72375.46,0.19,58624.12,53498.4,5125.72,6,Yes,Credit Card
GLM109777,20-11-2023,Bengaluru,Online,CUST835,Dhanush Loke,F,WCH143,Men,Glimmer Luxe,SKU-7938,2,70981.17,0.22,110730.63,51750.32,7229.99,12,Yes,Debit Card
GLM109778,05-04-2024,Delhi,Store,CUST2697,Kabir Chacko,M,WCH36,Men,Glimmer Luxe,SKU-4833,2,78826.21,0.12,138734.13,56623.74,25486.65,12,No,UPI
GLM109779,04-04-2021,Chennai,Online,CUST2982,Mehul Thaman,F,WCH174,Luxury,Glimmer Sport,SKU-3162,2,105753.2,0.02,207276.27,72585.94,62104.39,6,No,Debit Card
GLM109780,07-06-2022,Bengaluru,Store,CUST2415,Ela Balan,F,WCH181,Luxury,Glimmer Classic,SKU-9789,2,105499.84,0,210999.68,69584.89,71829.9,24,No,Credit Card
GLM109781,26-07-2024,Delhi,Online,CUST1363,Aradhya Sarkar,F,WCH143,Smart,Glimmer Classic,SKU-9526,2,145038,0.02,284274.48,95597.49,93079.5,6,No,Debit Card
GLM109782,21-12-2023,Hyderabad,Store,CUST702,Kiara Dube,F,WCH58,Men,Glimmer Luxe,SKU-5392,1,28135.08,0.08,25884.27,20728.7,5155.57,12,Yes,Debit Card
GLM109783,26-03-2024,Chennai,Store,CUST2909,Armaan Sankaran,F,WCH174,Women,Glimmer Smart,SKU-1369,1,74635.25,0.23,57469.14,53460.95,4008.19,12,No,Debit Card
GLM109784,01-05-2024,Ahmedabad,Online,CUST640,Adira Shan,F,WCH51,Smart,Glimmer Sport,SKU-5090,1,81564.6,0.12,71776.85,58281.94,13494.91,24,No,Cash
GLM109785,23-04-2023,Chennai,Store,CUST476,Gokul Manne,F,WCH47,Luxury,Glimmer Classic,SKU-3535,2,144300.34,0.16,242424.57,105944.14,30536.29,6,No,Cash
GLM109786,22-05-2018,Kolkata,Store,CUST1360,Inaaya  Babu,F,WCH82,Luxury,Glimmer Smart,SKU-9953,1,46132.84,0.03,44748.85,29407.81,15341.04,6,No,NetBanking
GLM109787,28-09-2021,Hyderabad,Online,CUST1374,Priyansh Rao,M,WCH180,Kids,Glimmer Smart,SKU-4622,2,59220.98,0.2,94753.57,39873.47,15006.63,24,No,NetBanking
GLM109788,04-11-2022,Bengaluru,Store,CUST2601,Amira Goel,M,WCH71,Luxury,Glimmer Sport,SKU-8093,1,74426.7,0.21,58797.09,45224.59,13572.5,24,Yes,Debit Card
GLM109789,03-11-2018,Kolkata,Store,CUST765,Drishya Swaminathan,M,WCH149,Men,Glimmer Classic,SKU-2923,3,74297.63,0.16,187230.03,49592.81,38451.6,12,Yes,Credit Card
GLM109790,31-05-2023,Delhi,Store,CUST1895,Adah Mahal,F,WCH143,Kids,Glimmer Smart,SKU-9588,3,2799.72,0.12,7391.26,1961.79,1505.89,24,No,Cash
GLM109791,13-03-2018,Ahmedabad,Store,CUST2744,Yuvraj  Divan,M,WCH181,Luxury,Glimmer Classic,SKU-1750,3,113149.07,0.13,295319.07,71500.99,80816.1,6,Yes,Debit Card
GLM109792,27-12-2024,Kolkata,Store,CUST2770,Gokul Dhar,F,WCH118,Men,Glimmer Classic,SKU-7789,3,82636.09,0.19,200805.7,57083.06,29556.52,24,No,Cash
GLM109793,14-06-2019,Chennai,Online,CUST1501,Raunak Kapur,M,WCH154,Luxury,Glimmer Classic,SKU-8238,3,116702.83,0.2,280086.79,87432.17,17790.28,6,No,NetBanking
GLM109794,20-07-2020,Pune,Online,CUST1780,Dhruv Date,M,WCH13,Men,Glimmer Sport,SKU-7839,2,24217.2,0.15,41169.24,16129.33,8910.58,24,No,UPI
GLM109795,21-01-2020,Pune,Online,CUST547,Nehmat Warrior,M,WCH51,Men,Glimmer Luxe,SKU-8818,2,41714.71,0,83429.42,29510.86,24407.7,12,No,Cash
GLM109796,01-08-2019,Bengaluru,Online,CUST2728,Rasha Sen,M,WCH45,Women,Glimmer Smart,SKU-6612,1,46785.56,0.02,45849.85,29502.03,16347.82,24,No,Cash
GLM109797,12-02-2020,Hyderabad,Online,CUST495,Aayush Sridhar,F,WCH23,Luxury,Glimmer Classic,SKU-1360,2,30852.88,0.22,48130.49,22903.88,2322.73,12,No,UPI
GLM109798,08-09-2022,Bengaluru,Online,CUST2853,Seher Apte,M,WCH188,Smart,Glimmer Classic,SKU-8609,1,98707.9,0.21,77979.24,67687.51,10291.73,6,Yes,Cash
GLM109799,21-11-2019,Delhi,Store,CUST2331,Vardaniya Dewan,F,WCH88,Luxury,Glimmer Classic,SKU-2964,3,101360.85,0.12,267592.64,70162.53,57105.05,6,Yes,Debit Card
GLM109800,23-08-2021,Hyderabad,Online,CUST1034,Taran Srinivasan,M,WCH163,Smart,Glimmer Luxe,SKU-5189,3,74209.37,0.16,187007.61,51769.35,31699.56,12,No,Credit Card
GLM109801,10-06-2020,Pune,Store,CUST989,Zeeshan Garde,M,WCH1,Kids,Glimmer Luxe,SKU-5258,3,49827.26,0.15,127059.51,30217.39,36407.34,6,Yes,Debit Card
