OrderID,OrderDate,ProductID,ProductName,SKU,CustomerName,Region,Category,SubCategory,SalesChannel,Quantity,UnitPrice,Discount,TotalSales,EstimatedCost,EstimatedProfit
ORD112322,2016-12-04,PRD9634,Team Sports Elite,SKU-60833,Nehmat Bhandari,Uttar Pradesh,Sports,Team Sports,Store,3,11.73,0.04,33.78,7.43,12.38
ORD112323,2025-04-25,PRD6177,Decor Pro,SKU-34512,Akarsh Bassi,Puducherry,Home & Kitchen,Decor,Online,3,85.17,0.25,191.63,38.84,104.24
ORD112324,2021-02-01,PRD10436,Men Go,SKU-19092,Mahika Thaker,Tamil Nadu,Clothing,Men,Store,6,322.41,0.17,1605.6,168.93,764.33
ORD112325,2020-09-28,PRD7239,Women Pro,SKU-13071,Nirvi Iyer,Maharashtra,Clothing,Women,Store,7,390.35,0.08,2513.85,200.99,1219.48
ORD112326,2025-04-08,PRD3008,Laptops Pro,SKU-94502,Priyansh Lad,Uttar Pradesh,Electronics,Laptops,Online,5,19.3,0.16,81.06,9.31,41.96
ORD112327,2018-06-03,PRD2635,Fitness X,SKU-24942,Tejas Kothari,Andhra Pradesh,Sports,Fitness,Online,4,419.09,0.24,1274.03,242.73,536.13
ORD112328,2024-01-13,PRD2046,Phones X,SKU-99688,Romil Walla,Kerala,Electronics,Phones,Store,1,16.1,0.15,13.69,6.53,8.13
ORD112329,2019-08-12,PRD8487,Team Sports Max,SKU-42118,Parinaaz Mangal,Andhra Pradesh,Sports,Team Sports,Online,5,428.05,0.01,2118.85,188.19,1187.31
ORD112330,2022-03-15,PRD5668,Kids Max,SKU-59592,Trisha Shah,Uttar Pradesh,Clothing,Kids,Store,1,359.29,0.29,255.1,266.76,65.7
ORD112331,2024-03-03,PRD4889,Fitness X,SKU-51342,Lakshay Dara,Puducherry,Sports,Fitness,Store,7,477.46,0.19,2707.2,365.82,633.0
ORD112332,2020-08-19,PRD10147,Accessories Go,SKU-67657,Veer Agrawal,Andhra Pradesh,Electronics,Accessories,Online,10,299.64,0.18,2457.05,218.35,666.58
ORD112333,2017-10-26,PRD5554,Furniture Plus,SKU-48428,Aarush Agrawal,Karnataka,Home & Kitchen,Furniture,Online,1,266.16,0.04,255.51,112.09,147.91
ORD112334,2025-02-11,PRD8864,Laptops Plus,SKU-59639,Dharmajan Khurana,Karnataka,Electronics,Laptops,Store,3,186.36,0.29,396.95,120.77,139.71
ORD112335,2024-09-17,PRD3165,Men Pro,SKU-53818,Rhea Doshi,Telangana,Clothing,Men,Online,4,288.66,0.15,981.44,224.84,216.99
ORD112336,2020-03-28,PRD10960,Appliances Pro,SKU-17303,Kimaya Rama,Manipur,Home & Kitchen,Appliances,Online,10,133.81,0.15,1137.38,93.61,341.7
ORD112337,2019-02-27,PRD4260,Phones Go,SKU-30626,Ehsaan Kumar,Tamil Nadu,Electronics,Phones,Store,2,95.15,0.06,178.88,64.91,56.85
ORD112338,2017-02-19,PRD1981,Decor Go,SKU-30442,Zara Sem,Kerala,Home & Kitchen,Decor,Online,9,368.44,0.01,3282.8,208.63,1423.91
ORD112339,2016-05-13,PRD7019,Women Elite,SKU-28119,Zain Uppal,Meghalaya,Clothing,Women,Store,7,463.16,0.02,3177.28,260.45,1390.59
ORD112340,2022-07-20,PRD10680,Men Go,SKU-67869,Indrans Sinha,Madhya Pradesh,Clothing,Men,Store,8,334.08,0.11,2378.65,228.7,750.31
ORD112341,2025-04-13,PRD7272,Haircare Pro,SKU-19990,Kashvi Rao,Tamil Nadu,Beauty,Haircare,Online,5,21.1,0.25,79.12,12.91,30.71
ORD112342,2018-02-09,PRD9705,Laptops Go,SKU-59299,Elakshi Thakkar,Gujarat,Electronics,Laptops,Store,6,437.85,0.3,1838.97,342.16,401.9
ORD112343,2021-07-03,PRD5307,Makeup Plus,SKU-16810,Aaina Devi,Goa,Beauty,Makeup,Store,3,352.29,0.25,792.65,242.47,247.1
ORD112344,2015-10-10,PRD7186,Women Plus,SKU-39696,Anika Iyengar,Chhattisgarh,Clothing,Women,Online,1,327.93,0.08,301.7,237.05,83.61
ORD112345,2022-06-20,PRD10335,Accessories Elite,SKU-46283,Nehmat Sundaram,West Bengal,Electronics,Accessories,Store,10,140.26,0.07,1304.42,81.3,548.33
ORD112346,2019-09-16,PRD8434,Kids Go,SKU-19536,Siya Vora,Jharkhand,Clothing,Kids,Online,5,152.19,0.16,639.2,86.51,275.86
ORD112347,2015-04-28,PRD7149,Women Pro,SKU-38784,Jiya Shere,Arunachal Pradesh,Clothing,Women,Store,10,55.32,0.13,481.28,39.29,139.46
ORD112348,2019-11-27,PRD5783,Outdoor Pro,SKU-52051,Vihaan Halder,Himachal Pradesh,Sports,Outdoor,Store,7,75.61,0.2,423.42,53.47,123.98
ORD112349,2022-02-03,PRD6559,Accessories Pro,SKU-14431,Jhanvi Sharaf,Odisha,Electronics,Accessories,Store,1,489.53,0.16,411.21,257.56,194.85
ORD112350,2019-06-15,PRD2107,Appliances Pro,SKU-49498,Charvi Vasa,Goa,Home & Kitchen,Appliances,Store,2,363.02,0.29,515.49,262.92,142.14
ORD112351,2019-03-09,PRD4241,Skincare Plus,SKU-78674,Dhruv Tella,Maharashtra,Beauty,Skincare,Online,10,235.98,0.11,2100.22,183.51,466.98
ORD112352,2021-09-25,PRD10940,Decor Go,SKU-63148,Manikya Garg,Bihar,Home & Kitchen,Decor,Store,3,462.28,0.18,1137.21,352.35,270.43
ORD112353,2021-04-27,PRD8885,Team Sports Pro,SKU-49504,Shamik Kala,Mizoram,Sports,Team Sports,Online,10,435.56,0.17,3615.15,209.47,1876.55
ORD112354,2019-12-26,PRD6322,Makeup X,SKU-71934,Taimur Kar,Puducherry,Beauty,Makeup,Store,8,247.86,0.16,1665.62,115.11,892.08
ORD112355,2016-04-03,PRD2282,Team Sports Elite,SKU-61284,Anahita Amble,Mizoram,Sports,Team Sports,Online,3,245.6,0.27,537.86,162.32,182.38
ORD112356,2021-10-14,PRD7228,Haircare Max,SKU-52506,Kimaya Chad,Himachal Pradesh,Beauty,Haircare,Online,2,264.74,0.12,465.94,134.96,228.41
ORD112357,2022-12-31,PRD1997,Furniture Pro,SKU-71063,Tejas Mannan,Jharkhand,Home & Kitchen,Furniture,Store,1,290.33,0.14,249.68,168.59,104.7
ORD112358,2019-12-06,PRD6777,Makeup Plus,SKU-62120,Elakshi Mahajan,Jharkhand,Beauty,Makeup,Online,4,432.36,0.22,1348.96,257.9,544.32
ORD112359,2022-03-22,PRD7974,Men Elite,SKU-51344,Yuvaan Behl,Uttar Pradesh,Clothing,Men,Store,6,106.81,0.19,519.1,72.52,166.65
ORD112360,2021-09-26,PRD3516,Kids Go,SKU-90142,Mamooty Sarna,Delhi,Clothing,Kids,Store,6,89.62,0.17,446.31,71.2,91.73
ORD112361,2025-04-07,PRD8266,Women Plus,SKU-29381,Damini Sen,Karnataka,Clothing,Women,Store,10,340.6,0.3,2384.2,173.8,1167.6
ORD112362,2022-04-30,PRD9944,Haircare Elite,SKU-23898,Abram Sundaram,Mizoram,Beauty,Haircare,Store,5,330.93,0.17,1373.36,216.01,476.92
ORD112363,2016-02-09,PRD7529,Makeup X,SKU-30841,Taran Mandal,Uttarakhand,Beauty,Makeup,Online,2,111.49,0.2,178.38,53.78,92.34
ORD112364,2020-01-16,PRD10883,Outdoor Pro,SKU-62950,Damini Tandon,Andhra Pradesh,Sports,Outdoor,Online,3,222.94,0.26,494.93,167.95,122.08
ORD112365,2017-12-14,PRD3954,Accessories Plus,SKU-88852,Ela Mangat,Uttarakhand,Electronics,Accessories,Store,2,184.22,0.1,331.6,112.93,128.32
ORD112366,2018-01-07,PRD9362,Skincare Go,SKU-22221,Nitara Anand,Puducherry,Beauty,Skincare,Store,5,366.71,0.13,1595.19,273.49,405.51
ORD112367,2023-12-11,PRD3611,Appliances Plus,SKU-44891,Saira Ratti,West Bengal,Home & Kitchen,Appliances,Online,4,296.03,0.11,1053.87,220.48,268.96
ORD112368,2015-11-12,PRD9628,Skincare Max,SKU-24792,Saanvi Kulkarni,Tripura,Beauty,Skincare,Store,5,213.99,0.08,984.35,86.38,587.01
ORD112369,2020-10-07,PRD2593,Laptops Max,SKU-26406,Ira Warrior,Assam,Electronics,Laptops,Online,5,115.21,0.11,512.68,60.76,242.3
ORD112370,2018-12-15,PRD5911,Fitness Max,SKU-98250,Stuvan Raju,Puducherry,Sports,Fitness,Online,9,449.83,0.23,3117.32,346.2,718.16
ORD112371,2015-09-19,PRD3352,Furniture Go,SKU-36784,Uthkarsh Borde,Tamil Nadu,Home & Kitchen,Furniture,Store,9,234.59,0.06,1984.63,170.22,544.57
ORD112372,2022-07-28,PRD9266,Decor Plus,SKU-95248,Sumer Mallick,Telangana,Home & Kitchen,Decor,Online,1,491.82,0.24,373.78,337.12,117.57
ORD112373,2018-01-25,PRD6853,Men Pro,SKU-34145,Samarth Yohannan,Arunachal Pradesh,Clothing,Men,Store,4,346.27,0.04,1329.68,163.14,703.22
ORD112374,2022-09-07,PRD7403,Fitness Plus,SKU-93067,Vardaniya Bora,Gujarat,Sports,Fitness,Online,4,114.88,0.1,413.57,81.26,121.03
ORD112375,2018-03-01,PRD5258,Women Go,SKU-37138,Farhan Sharma,Odisha,Clothing,Women,Online,5,194.42,0.18,797.12,86.7,441.65
ORD112376,2022-02-21,PRD1985,Haircare Plus,SKU-95760,Shalv Bansal,Karnataka,Beauty,Haircare,Online,8,487.79,0.07,3629.16,255.29,1729.8
ORD112377,2021-02-18,PRD9091,Accessories Max,SKU-78475,Ayesha Chadha,Karnataka,Electronics,Accessories,Online,3,75.35,0.26,167.28,48.69,59.19
ORD112378,2018-02-22,PRD5443,Makeup Go,SKU-17152,Aarush Baria,Chandigarh,Beauty,Makeup,Store,3,72.55,0.04,208.94,54.2,52.85
ORD112379,2020-02-29,PRD5287,Fitness Go,SKU-86484,Alisha Gara,Kerala,Sports,Fitness,Online,10,473.65,0.17,3931.29,339.96,1109.63
ORD112380,2021-09-27,PRD4759,Fitness Pro,SKU-75583,Hiran Sengupta,Bihar,Sports,Fitness,Store,2,322.52,0.14,554.73,242.62,137.43
ORD112381,2023-09-28,PRD9154,Appliances Plus,SKU-10832,Vardaniya Ranganathan,Tripura,Home & Kitchen,Appliances,Store,4,349.55,0.21,1104.58,201.74,467.08
ORD112382,2019-02-19,PRD5563,Team Sports Elite,SKU-50547,Shaan Cherian,Uttar Pradesh,Sports,Team Sports,Online,6,407.52,0.05,2322.86,184.23,1272.75
ORD112383,2019-04-13,PRD5109,Kids Elite,SKU-52718,Miraan Ganesan,Jharkhand,Clothing,Kids,Store,8,386.91,0.23,2383.37,198.16,1162.7
ORD112384,2017-02-22,PRD1919,Haircare Elite,SKU-77018,Tara Kumar,Himachal Pradesh,Beauty,Haircare,Store,2,389.92,0.02,764.24,230.2,313.05
ORD112385,2020-08-14,PRD3843,Haircare Elite,SKU-61529,Indranil Bhardwaj,Himachal Pradesh,Beauty,Haircare,Store,2,103.34,0.21,163.28,78.89,38.63
ORD112386,2020-03-30,PRD10989,Outdoor Plus,SKU-58318,Nehmat Chowdhury,Ladakh,Sports,Outdoor,Store,1,151.06,0.26,111.78,119.32,23.49
ORD112387,2015-01-19,PRD7520,Furniture Pro,SKU-81778,Hunar Dave,Gujarat,Home & Kitchen,Furniture,Online,10,129.59,0.01,1282.94,64.29,646.47
ORD112388,2019-11-03,PRD10826,Skincare Elite,SKU-83916,Dhanuk Trivedi,Arunachal Pradesh,Beauty,Skincare,Online,9,488.8,0.06,4135.25,212.68,2335.98
ORD112389,2020-01-15,PRD6484,Furniture X,SKU-62236,Keya De,Arunachal Pradesh,Home & Kitchen,Furniture,Online,7,247.42,0.05,1645.34,102.1,966.38
ORD112390,2022-10-03,PRD1735,Laptops X,SKU-97403,Vivaan Jayaraman,Chandigarh,Electronics,Laptops,Online,2,289.35,0.09,526.62,126.16,297.01
ORD112391,2019-02-23,PRD5692,Skincare Max,SKU-48335,Ivana Bhat,Meghalaya,Beauty,Skincare,Store,10,371.96,0.04,3570.82,207.8,1575.94
ORD112392,2020-05-03,PRD2372,Men Go,SKU-69473,Ayesha Sha,Odisha,Clothing,Men,Online,10,384.03,0.2,3072.24,213.89,1361.12
ORD112393,2024-08-09,PRD9518,Women X,SKU-19755,Diya Karpe,Puducherry,Clothing,Women,Store,1,241.78,0.25,181.34,172.59,51.89
ORD112394,2024-03-25,PRD5263,Makeup Go,SKU-18762,Dhruv Bhatia,Odisha,Beauty,Makeup,Online,3,86.95,0.11,232.16,35.33,137.83
ORD112395,2023-05-23,PRD5392,Accessories Elite,SKU-26811,Alisha Buch,Jammu and Kashmir,Electronics,Accessories,Store,1,271.02,0.15,230.37,207.9,53.65
ORD112396,2015-12-08,PRD1457,Phones X,SKU-55721,Nitara Chandran,Assam,Electronics,Phones,Online,8,279.02,0.3,1562.51,133.72,813.68
ORD112397,2024-12-11,PRD3137,Laptops Max,SKU-89690,Sana Bahl,Manipur,Electronics,Laptops,Online,6,154.26,0.02,907.05,72.37,481.51
ORD112398,2022-01-11,PRD1213,Outdoor Elite,SKU-83002,Ishita Balakrishnan,Meghalaya,Sports,Outdoor,Online,8,465.24,0.2,2977.54,356.43,696.38
ORD112399,2024-06-13,PRD5896,Decor Max,SKU-81397,Zain Sahni,Andhra Pradesh,Home & Kitchen,Decor,Store,10,454.08,0.05,4313.76,271.91,1730.61
ORD112400,2023-06-21,PRD10972,Decor Pro,SKU-47517,Prerak Kakar,Arunachal Pradesh,Home & Kitchen,Decor,Store,6,306.15,0.22,1432.78,157.55,695.45
ORD112401,2022-12-28,PRD4096,Decor Max,SKU-78844,Alia Khosla,Puducherry,Home & Kitchen,Decor,Store,3,174.99,0.22,409.48,109.8,152.54
ORD112402,2020-08-16,PRD9404,Decor Plus,SKU-82250,Drishya Varughese,Himachal Pradesh,Home & Kitchen,Decor,Store,7,391.78,0.23,2111.69,288.06,559.05
ORD112403,2024-05-16,PRD2622,Phones Max,SKU-13816,Amira Garde,Bihar,Electronics,Phones,Store,6,353.32,0.2,1695.94,278.43,359.47
ORD112404,2020-06-11,PRD8760,Makeup Pro,SKU-37708,Anya Ranganathan,Kerala,Beauty,Makeup,Online,5,311.63,0.29,1106.29,137.99,616.42
ORD112405,2023-08-19,PRD8025,Furniture Plus,SKU-16325,Emir Shan,Delhi,Home & Kitchen,Furniture,Online,7,125.98,0.19,714.31,95.19,174.58
ORD112406,2021-04-14,PRD5437,Women Pro,SKU-32691,Rania Garde,Telangana,Clothing,Women,Store,7,446.96,0.0,3128.72,253.57,1353.73
ORD112407,2021-11-20,PRD1264,Skincare X,SKU-16964,Stuvan Karnik,Meghalaya,Beauty,Skincare,Online,1,322.55,0.18,264.49,222.58,81.98
ORD112408,2023-05-01,PRD8075,Team Sports Pro,SKU-18195,Aaina Ramakrishnan,Goa,Sports,Team Sports,Online,6,140.0,0.23,646.8,74.34,303.35
ORD112409,2015-03-05,PRD2093,Men Elite,SKU-31078,Jhanvi Apte,Tripura,Clothing,Men,Online,2,142.57,0.14,245.22,62.5,137.72
ORD112410,2022-09-17,PRD4337,Men Go,SKU-27663,Lavanya Bora,Tamil Nadu,Clothing,Men,Store,3,438.86,0.01,1303.41,183.96,757.05
ORD112411,2020-08-11,PRD9467,Haircare Pro,SKU-54438,Dishani Sura,Maharashtra,Beauty,Haircare,Online,8,409.32,0.03,3176.32,231.83,1377.32
ORD112412,2018-11-24,PRD5870,Haircare Go,SKU-31756,Suhana Khare,West Bengal,Beauty,Haircare,Online,4,458.26,0.15,1558.08,266.57,651.75
ORD112413,2022-09-28,PRD6218,Kids Elite,SKU-33660,Anvi Shenoy,Himachal Pradesh,Clothing,Kids,Online,10,177.68,0.28,1279.3,132.02,328.75
ORD112414,2023-09-27,PRD3747,Accessories X,SKU-34228,Tanya Hegde,Kerala,Electronics,Accessories,Store,4,214.4,0.05,814.72,161.9,199.5
ORD112415,2020-01-31,PRD9864,Kids Plus,SKU-27827,Pari Mangat,Karnataka,Clothing,Kids,Store,10,41.65,0.0,416.5,17.45,242.0
ORD112416,2018-10-07,PRD1516,Kids Plus,SKU-38773,Nitara Tiwari,Rajasthan,Clothing,Kids,Online,2,488.94,0.1,880.09,306.58,328.25
ORD112417,2018-11-04,PRD8712,Team Sports Max,SKU-78636,Kartik Barad,Bihar,Sports,Team Sports,Online,10,285.92,0.0,2859.2,222.76,631.6
ORD112418,2019-02-17,PRD3557,Women Go,SKU-99116,Dhruv Rao,Jammu and Kashmir,Clothing,Women,Store,6,343.86,0.17,1712.42,229.39,570.06
ORD112419,2025-05-07,PRD9199,Haircare Plus,SKU-52733,Manjari Master,Jharkhand,Beauty,Haircare,Online,10,455.89,0.11,4057.42,203.83,2243.33
ORD112420,2025-03-03,PRD2809,Men X,SKU-46092,Kiara Rege,Delhi,Clothing,Men,Store,5,271.72,0.2,1086.88,213.33,233.56
ORD112421,2021-08-08,PRD9531,Furniture Elite,SKU-27762,Pranay Ramaswamy,Jharkhand,Home & Kitchen,Furniture,Store,6,395.23,0.25,1778.54,229.55,745.56
ORD112422,2021-04-30,PRD5688,Skincare X,SKU-81672,Priyansh Sanghvi,Telangana,Beauty,Skincare,Store,10,377.53,0.07,3511.03,249.05,1194.86
ORD112423,2022-02-16,PRD5255,Furniture Max,SKU-44514,Tara Bhalla,Uttar Pradesh,Home & Kitchen,Furniture,Online,2,288.9,0.04,554.69,213.89,144.02
ORD112424,2018-12-13,PRD1906,Makeup Go,SKU-31507,Zara Dhawan,Manipur,Beauty,Makeup,Online,3,140.01,0.13,365.43,110.77,76.32
ORD112425,2018-02-19,PRD7023,Skincare Max,SKU-91073,Drishya Sarma,Ladakh,Beauty,Skincare,Online,8,410.14,0.14,2821.76,266.57,987.76
ORD112426,2018-07-24,PRD6774,Phones Plus,SKU-72118,Samaira Chowdhury,Punjab,Electronics,Phones,Store,6,157.72,0.19,766.52,124.22,162.81
ORD112427,2017-12-22,PRD8410,Outdoor Plus,SKU-67111,Divit Deshpande,Sikkim,Sports,Outdoor,Store,3,298.93,0.04,860.92,136.07,469.04
ORD112428,2024-06-23,PRD1939,Outdoor X,SKU-46425,Badal Baria,Goa,Sports,Outdoor,Online,9,493.65,0.14,3820.85,384.82,842.34
ORD112429,2023-06-03,PRD2865,Appliances Plus,SKU-92896,Kismat Iyer,Mizoram,Home & Kitchen,Appliances,Store,6,483.15,0.25,2174.17,244.96,1071.86
ORD112430,2015-01-31,PRD2336,Skincare Plus,SKU-17900,Nitara Maharaj,Ladakh,Beauty,Skincare,Online,3,418.57,0.18,1029.68,248.84,417.54
ORD112431,2017-07-13,PRD4587,Kids Elite,SKU-66061,Inaaya  Sangha,Delhi,Clothing,Kids,Online,8,274.58,0.16,1845.18,190.61,564.28
ORD112432,2020-02-22,PRD7815,Men Plus,SKU-38951,Kimaya Shere,Manipur,Clothing,Men,Store,3,453.9,0.22,1062.13,237.15,507.19
ORD112433,2015-01-07,PRD6725,Men Go,SKU-97616,Dhruv Dewan,Maharashtra,Clothing,Men,Online,6,357.67,0.17,1781.2,164.83,960.34
ORD112434,2021-08-01,PRD3475,Makeup Plus,SKU-60162,Neysa Kapadia,Rajasthan,Beauty,Makeup,Store,9,457.76,0.27,3007.48,225.5,1525.95
ORD112435,2018-12-24,PRD6587,Laptops X,SKU-26587,Bhamini Dutt,Mizoram,Electronics,Laptops,Store,6,266.92,0.19,1297.23,154.77,545.05
ORD112436,2016-06-01,PRD8930,Laptops Pro,SKU-73077,Vardaniya Chaudhari,Punjab,Electronics,Laptops,Online,5,381.0,0.15,1619.25,231.87,633.8
ORD112437,2015-03-23,PRD9131,Accessories Max,SKU-54787,Sahil Kuruvilla,Assam,Electronics,Accessories,Online,4,283.27,0.08,1042.43,200.23,305.59
ORD112438,2024-11-07,PRD9794,Laptops X,SKU-71875,Badal Din,Himachal Pradesh,Electronics,Laptops,Online,4,336.03,0.16,1129.06,265.7,236.31
ORD112439,2022-09-10,PRD8637,Phones Pro,SKU-39076,Nishith Sundaram,Uttar Pradesh,Electronics,Phones,Store,5,246.15,0.12,1083.06,114.28,580.23
ORD112440,2024-06-05,PRD9874,Haircare Pro,SKU-70450,Oorja Kumer,Puducherry,Beauty,Haircare,Online,4,295.87,0.12,1041.46,127.86,591.4
ORD112441,2017-01-27,PRD1554,Fitness X,SKU-73345,Zara Varghese,Meghalaya,Sports,Fitness,Online,7,317.94,0.07,2069.79,175.11,929.82
ORD112442,2023-04-09,PRD3980,Haircare Pro,SKU-28780,Parinaaz Grewal,Arunachal Pradesh,Beauty,Haircare,Store,8,39.26,0.3,219.86,24.29,83.83
ORD112443,2024-06-27,PRD8460,Phones Max,SKU-68374,Ira Goswami,Meghalaya,Electronics,Phones,Store,8,21.91,0.22,136.72,13.34,53.48
ORD112444,2024-05-14,PRD2254,Skincare X,SKU-83894,Kavya Vora,Delhi,Beauty,Skincare,Store,9,74.22,0.18,547.74,40.24,250.77
ORD112445,2024-12-20,PRD4882,Phones Max,SKU-17832,Tara Raj,Gujarat,Electronics,Phones,Store,5,139.54,0.25,523.27,108.08,117.97
ORD112446,2018-07-22,PRD2700,Outdoor Pro,SKU-58303,Miraan Barad,Uttarakhand,Sports,Outdoor,Store,1,41.02,0.29,29.12,20.02,14.91
ORD112447,2021-06-11,PRD2921,Appliances Plus,SKU-88992,Neelofar Doctor,Punjab,Home & Kitchen,Appliances,Store,4,196.93,0.15,669.56,117.61,269.69
ORD112448,2024-04-08,PRD1014,Skincare Elite,SKU-58037,Saksham Deep,Delhi,Beauty,Skincare,Store,4,336.11,0.26,994.89,135.29,594.43
ORD112449,2016-06-21,PRD8779,Makeup Plus,SKU-75083,Samaira Rama,Punjab,Beauty,Makeup,Online,1,460.86,0.28,331.82,332.21,92.63
ORD112450,2021-05-07,PRD7055,Kids Go,SKU-69320,Yasmin Biswas,Jharkhand,Clothing,Kids,Store,4,121.04,0.02,474.48,69.02,203.92
ORD112451,2025-08-27,PRD3337,Haircare Elite,SKU-74312,Hiran Mallick,Haryana,Beauty,Haircare,Store,2,246.74,0.11,439.2,101.5,258.53
ORD112452,2016-03-18,PRD3365,Skincare Max,SKU-76024,Renee Sani,Andhra Pradesh,Beauty,Skincare,Online,5,111.47,0.06,523.91,51.05,283.97
ORD112453,2018-02-10,PRD3301,Laptops Pro,SKU-46121,Rohan Jain,Puducherry,Electronics,Laptops,Online,4,320.01,0.06,1203.24,185.7,505.01
ORD112454,2021-08-30,PRD6267,Makeup X,SKU-72681,Vardaniya Char,Gujarat,Beauty,Makeup,Online,7,163.66,0.18,939.41,107.61,321.73
ORD112455,2020-02-03,PRD1317,Furniture Elite,SKU-95859,Aaina Bhatnagar,Telangana,Home & Kitchen,Furniture,Online,7,244.87,0.21,1354.13,129.14,639.99
ORD112456,2022-12-05,PRD10479,Laptops X,SKU-62701,Akarsh Balakrishnan,Maharashtra,Electronics,Laptops,Store,7,213.27,0.01,1477.96,109.25,720.86
ORD112457,2018-11-04,PRD5877,Team Sports Elite,SKU-87248,Kiaan Rout,Ladakh,Sports,Team Sports,Store,4,479.84,0.15,1631.46,207.21,926.94
ORD112458,2019-06-22,PRD6818,Kids X,SKU-56526,Badal Hayre,Telangana,Clothing,Kids,Online,8,35.81,0.05,272.16,17.18,141.59
ORD112459,2015-05-08,PRD8092,Team Sports Plus,SKU-83632,Rhea Vig,Rajasthan,Sports,Team Sports,Online,4,493.5,0.25,1480.5,321.59,515.73
ORD112460,2021-04-29,PRD3306,Decor X,SKU-93792,Piya Kaur,Telangana,Home & Kitchen,Decor,Store,5,462.62,0.03,2243.71,200.77,1269.97
ORD112461,2023-04-14,PRD6889,Makeup Plus,SKU-28492,Nehmat Rau,Tamil Nadu,Beauty,Makeup,Online,7,72.23,0.27,369.1,57.03,77.67
ORD112462,2020-09-26,PRD10332,Laptops Go,SKU-90511,Ivana Ganesh,Tamil Nadu,Electronics,Laptops,Online,2,408.39,0.2,653.42,171.17,379.55
ORD112463,2020-07-06,PRD1783,Skincare Elite,SKU-46184,Manjari Kade,Telangana,Beauty,Skincare,Store,3,79.03,0.04,227.61,40.47,111.05
ORD112464,2019-08-03,PRD1299,Laptops Elite,SKU-18628,Tanya Ranganathan,Delhi,Electronics,Laptops,Online,1,203.14,0.27,148.29,139.01,46.81
ORD112465,2023-12-14,PRD2314,Women Elite,SKU-98528,Himmat Ahuja,Tripura,Clothing,Women,Online,6,495.89,0.05,2826.57,273.85,1265.63
ORD112466,2018-01-29,PRD7458,Appliances Pro,SKU-38397,Damini Agrawal,Jharkhand,Home & Kitchen,Appliances,Online,2,118.3,0.15,201.11,63.69,92.84
ORD112467,2024-03-12,PRD10396,Laptops Pro,SKU-89423,Tarini Devan,Mizoram,Electronics,Laptops,Online,5,337.77,0.05,1604.41,146.06,910.62
ORD112468,2017-02-25,PRD7250,Makeup Go,SKU-84362,Tiya Tripathi,Tamil Nadu,Beauty,Makeup,Store,1,363.8,0.11,323.78,261.52,91.03
ORD112469,2024-03-12,PRD2325,Kids Elite,SKU-75198,Ahana  Dua,Odisha,Clothing,Kids,Online,4,104.24,0.14,358.59,61.29,147.75
ORD112470,2024-10-09,PRD2046,Kids Elite,SKU-79973,Rasha Sagar,Odisha,Clothing,Kids,Online,4,459.31,0.25,1377.93,234.78,673.59
ORD112471,2025-04-11,PRD4418,Skincare Plus,SKU-73866,Bhavin Acharya,Uttarakhand,Beauty,Skincare,Store,8,250.18,0.08,1841.32,139.31,816.0
ORD112472,2023-03-11,PRD3260,Makeup Pro,SKU-64210,Nishith Chaudhuri,Sikkim,Beauty,Makeup,Store,8,389.39,0.22,2429.79,246.04,894.5
ORD112473,2018-02-15,PRD7689,Haircare X,SKU-73890,Mehul Brar,Punjab,Beauty,Haircare,Store,6,304.69,0.02,1791.58,178.72,740.7
ORD112474,2019-06-24,PRD4040,Outdoor Plus,SKU-41764,Shaan Sama,Himachal Pradesh,Sports,Outdoor,Store,1,68.75,0.04,66.0,28.09,39.03
ORD112475,2019-07-20,PRD9669,Laptops Max,SKU-57144,Lavanya Kanda,Ladakh,Electronics,Laptops,Store,10,441.46,0.29,3134.37,208.66,1652.88
ORD112476,2021-07-17,PRD6606,Women Pro,SKU-43132,Riaan Warrior,Odisha,Clothing,Women,Store,5,399.66,0.05,1898.38,268.87,621.25
ORD112477,2022-07-22,PRD4483,Kids Pro,SKU-84899,Abram Karnik,Madhya Pradesh,Clothing,Kids,Store,2,136.16,0.1,245.09,65.65,126.92
ORD112478,2015-01-09,PRD10941,Women Pro,SKU-75884,Romil Varma,Assam,Clothing,Women,Online,10,282.58,0.03,2741.03,224.23,566.0
ORD112479,2016-02-02,PRD3405,Furniture Go,SKU-28306,Dharmajan Chatterjee,Chandigarh,Home & Kitchen,Furniture,Online,6,461.13,0.06,2600.77,289.2,969.69
ORD112480,2017-02-23,PRD4792,Men Elite,SKU-48015,Riaan Andra,Haryana,Clothing,Men,Online,2,377.41,0.17,626.5,155.12,369.0
ORD112481,2015-02-27,PRD9949,Fitness Plus,SKU-32280,Hridaan Dutt,Jharkhand,Sports,Fitness,Store,4,126.85,0.1,456.66,53.38,264.49
ORD112482,2024-11-06,PRD9140,Kids X,SKU-96170,Arhaan Chaudhuri,Manipur,Clothing,Kids,Store,4,274.36,0.2,877.95,195.24,253.18
ORD112483,2019-06-28,PRD5098,Team Sports Go,SKU-11494,Ritvik Contractor,Gujarat,Sports,Team Sports,Online,5,312.15,0.15,1326.64,215.04,412.72
ORD112484,2022-03-13,PRD9932,Makeup Go,SKU-96756,Navya Dyal,Jharkhand,Beauty,Makeup,Online,4,86.82,0.04,333.39,41.82,172.8
